LG_CAT,MD_CAT,SM_CAT,FUEL_TYPE,FUEL_COST,SCALE,FACTOR
자동차,기아,쏘렌토 2.2 디젤 2WD 시그니처(2020),Diesel,14.3,kgCO2/km,0.1855776
자동차,기아,쏘렌토 2.0 가솔린 T-GDI 4WD 프레스티지(2020),Gasoline,7.6,kgCO2/km,0.28922
자동차,기아,쏘렌토 2.0 가솔린 T-GDI 4WD 노블레스(2020),Gasoline,7.6,kgCO2/km,0.28922
자동차,기아,쏘렌토 2.0 가솔린 T-GDI 2WD 프레스티지(2020),Gasoline,8.2,kgCO2/km,0.268057561
자동차,기아,쏘렌토 2.0 가솔린 T-GDI 2WD 노블레스(2020),Gasoline,8.2,kgCO2/km,0.268057561
자동차,기아,쏘렌토 2.0 가솔린 T-GDI 4WD 마스터 스페셜(2020),Gasoline,8.7,kgCO2/km,0.252651954
자동차,기아,쏘렌토 2.0 가솔린 T-GDI 2WD 마스터 스페셜(2020),Gasoline,9.4,kgCO2/km,0.233837447
자동차,기아,쏘렌토 2.5T 가솔린 4WD 그래비티(2020),Gasoline,9.7,kgCO2/km,0.226605361
자동차,기아,쏘렌토 2.5T 가솔린 4WD 트렌디(2020),Gasoline,10,kgCO2/km,0.2198072
자동차,기아,쏘렌토 2.5T 가솔린 4WD 프레스티지(2020),Gasoline,10,kgCO2/km,0.2198072
자동차,기아,쏘렌토 2.5T 가솔린 4WD 노블레스(2020),Gasoline,10,kgCO2/km,0.2198072
자동차,기아,쏘렌토 2.5T 가솔린 4WD 시그니처(2020),Gasoline,10,kgCO2/km,0.2198072
자동차,기아,쏘렌토 2.5T 가솔린 2WD 그래비티(2020),Gasoline,10.3,kgCO2/km,0.213405049
자동차,기아,쏘렌토 2.5T 가솔린 2WD 트렌디(2020),Gasoline,11,kgCO2/km,0.199824727
자동차,기아,쏘렌토 2.5T 가솔린 2WD 프레스티지(2020),Gasoline,11,kgCO2/km,0.199824727
자동차,기아,쏘렌토 2.5T 가솔린 2WD 노블레스(2020),Gasoline,11,kgCO2/km,0.199824727
자동차,기아,쏘렌토 2.5T 가솔린 2WD 시그니처(2020),Gasoline,11,kgCO2/km,0.199824727
자동차,기아,쏘렌토 4WD 그래비티(2020),Gasoline/Hybrid,13.2,kgCO2/km,0.166520606
자동차,기아,쏘렌토 4WD 프레스티지(2020),Gasoline/Hybrid,13.7,kgCO2/km,0.160443212
자동차,기아,쏘렌토 4WD 노블레스(2020),Gasoline/Hybrid,13.7,kgCO2/km,0.160443212
자동차,기아,쏘렌토 4WD 시그니처(2020),Gasoline/Hybrid,13.7,kgCO2/km,0.160443212
자동차,기아,쏘렌토 2WD 그래비티(2020),Gasoline/Hybrid,14.3,kgCO2/km,0.153711329
자동차,기아,쏘렌토 2WD 프레스티지(2020),Gasoline/Hybrid,15.3,kgCO2/km,0.143664837
자동차,기아,쏘렌토 2WD 노블레스(2020),Gasoline/Hybrid,15.3,kgCO2/km,0.143664837
자동차,기아,쏘렌토 2WD 시그니처(2020),Gasoline/Hybrid,15.3,kgCO2/km,0.143664837
자동차,기아,쏘렌토 R2.0 디젤 4WD 노블레스 스페셜(2019),Diesel,12,kgCO2/km,0.22114664
자동차,기아,쏘렌토 R2.0 디젤 4WD 마스터(2019),Diesel,12,kgCO2/km,0.22114664
자동차,기아,쏘렌토 R2.2 디젤 4WD 노블레스 스페셜(2019),Diesel,12.2,kgCO2/km,0.217521285
자동차,기아,쏘렌토 R2.2 디젤 4WD 마스터(2019),Diesel,12.2,kgCO2/km,0.217521285
자동차,기아,쏘렌토 R2.0 디젤 4WD 프레스티지(2019),Diesel,12.4,kgCO2/km,0.214012877
자동차,기아,쏘렌토 R2.0 디젤 4WD 노블레스(2019),Diesel,12.4,kgCO2/km,0.214012877
자동차,기아,쏘렌토 R2.2 디젤 4WD 프레스티지(2019),Diesel,12.4,kgCO2/km,0.214012877
자동차,기아,쏘렌토 R2.2 디젤 4WD 노블레스(2019),Diesel,12.4,kgCO2/km,0.214012877
자동차,기아,쏘렌토 R2.0 디젤 2WD 노블레스 스페셜(2019),Diesel,13.1,kgCO2/km,0.202577075
자동차,기아,쏘렌토 R2.0 디젤 2WD 마스터(2019),Diesel,13.1,kgCO2/km,0.202577075
자동차,기아,쏘렌토 R2.2 디젤 2WD 노블레스 스페셜(2019),Diesel,13.2,kgCO2/km,0.2010424
자동차,기아,쏘렌토 R2.2 디젤 2WD 마스터(2019),Diesel,13.2,kgCO2/km,0.2010424
자동차,기아,쏘렌토 R2.2 디젤 2WD 럭셔리(2019),Diesel,13.6,kgCO2/km,0.195129388
자동차,기아,쏘렌토 R2.2 디젤 2WD 프레스티지(2019),Diesel,13.6,kgCO2/km,0.195129388
자동차,기아,쏘렌토 R2.2 디젤 2WD 노블레스(2019),Diesel,13.6,kgCO2/km,0.195129388
자동차,기아,쏘렌토 R2.0 디젤 2WD 럭셔리(2019),Diesel,13.8,kgCO2/km,0.192301426
자동차,기아,쏘렌토 R2.0 디젤 2WD 프레스티지(2019),Diesel,13.8,kgCO2/km,0.192301426
자동차,기아,쏘렌토 R2.0 디젤 2WD 노블레스(2019),Diesel,13.8,kgCO2/km,0.192301426
자동차,기아,쏘렌토 2.0 가솔린 T-GDI 4WD 프레스티지(2019),Gasoline,8.7,kgCO2/km,0.252651954
자동차,기아,쏘렌토 2.0 가솔린 T-GDI 4WD 노블레스(2019),Gasoline,8.7,kgCO2/km,0.252651954
자동차,기아,쏘렌토 2.0 가솔린 T-GDI 2WD 노블레스(2019),Gasoline,9.4,kgCO2/km,0.233837447
자동차,기아,쏘렌토 2.0 가솔린 T-GDI 2WD 프레스티지(2019),Gasoline,9.6,kgCO2/km,0.228965833
자동차,기아,쏘울 노블레스(2021),Electric,5.4,kgCO2/km,0.085076037
자동차,기아,쏘울 프레스티지(2021),Electric,5.6,kgCO2/km,0.082037607
자동차,기아,쏘울 1.6 T-GDI 노블레스 스페셜(2021),Gasoline,12.2,kgCO2/km,0.180169836
자동차,기아,쏘울 1.6 T-GDI 프레스티지(2021),Gasoline,12.4,kgCO2/km,0.177263871
자동차,기아,쏘울 1.6 T-GDI 노블레스(2021),Gasoline,12.4,kgCO2/km,0.177263871
자동차,기아,쏘울 프레스티지(2019),Electric,5.4,kgCO2/km,0.085076037
자동차,기아,쏘울 노블레스(2019),Electric,5.4,kgCO2/km,0.085076037
자동차,기아,쏘울 프레스티지 슬림 패키지(2019),Electric,5.6,kgCO2/km,0.082037607
자동차,기아,쏘울 노블레스 슬림 패키지(2019),Electric,5.6,kgCO2/km,0.082037607
자동차,기아,쏘울 1.6 T-GDI 노블레스 스페셜(2019),Gasoline,12.2,kgCO2/km,0.180169836
자동차,기아,쏘울 1.6 T-GDI 프레스티지(2019),Gasoline,12.4,kgCO2/km,0.177263871
자동차,기아,쏘울 1.6 T-GDI 노블레스(2019),Gasoline,12.4,kgCO2/km,0.177263871
자동차,기아,카니발 디젤 2.2 하이리무진 시그니처 7인승(2022),Diesel,11.5,kgCO2/km,0.230761711
자동차,기아,카니발 디젤 2.2 하이리무진 시그니처 9인승(2022),Diesel,12,kgCO2/km,0.22114664
자동차,기아,카니발 디젤 2.2 프레스티지 11인승(2022),Diesel,12.4,kgCO2/km,0.214012877
자동차,기아,카니발 디젤 2.2 노블레스 11인승(2022),Diesel,12.4,kgCO2/km,0.214012877
자동차,기아,카니발 디젤 2.2 시그니처 11인승(2022),Diesel,12.4,kgCO2/km,0.214012877
자동차,기아,카니발 디젤 2.2 노블레스 7인승(2022),Diesel,12.5,kgCO2/km,0.212300774
자동차,기아,카니발 디젤 2.2 노블레스 아웃도어 7인승(2022),Diesel,12.5,kgCO2/km,0.212300774
자동차,기아,카니발 디젤 2.2 시그니처 7인승(2022),Diesel,12.5,kgCO2/km,0.212300774
자동차,기아,카니발 디젤 2.2 프레스티지 9인승(2022),Diesel,13,kgCO2/km,0.20413536
자동차,기아,카니발 디젤 2.2 노블레스 9인승(2022),Diesel,13,kgCO2/km,0.20413536
자동차,기아,카니발 디젤 2.2 시그니처 9인승(2022),Diesel,13,kgCO2/km,0.20413536
자동차,기아,카니발 가솔린 3.5 하이리무진 시그니처 7인승(2022),Gasoline,8.4,kgCO2/km,0.261675238
자동차,기아,카니발 가솔린 3.5 하이리무진 시그니처 4인승(2022),Gasoline,8.4,kgCO2/km,0.261675238
자동차,기아,카니발 가솔린 3.5 하이리무진 시그니처 9인승(2022),Gasoline,8.7,kgCO2/km,0.252651954
자동차,기아,카니발 가솔린 3.5 노블레스 7인승(2022),Gasoline,8.9,kgCO2/km,0.246974382
자동차,기아,카니발 가솔린 3.5 노블레스 아웃도어 7인승(2022),Gasoline,8.9,kgCO2/km,0.246974382
자동차,기아,카니발 가솔린 3.5 시그니처 7인승(2022),Gasoline,8.9,kgCO2/km,0.246974382
자동차,기아,카니발 가솔린 3.5 프레스티지 9인승(2022),Gasoline,9.1,kgCO2/km,0.241546374
자동차,기아,카니발 가솔린 3.5 프레스티지 11인승(2022),Gasoline,9.1,kgCO2/km,0.241546374
자동차,기아,카니발 가솔린 3.5 노블레스 9인승(2022),Gasoline,9.1,kgCO2/km,0.241546374
자동차,기아,카니발 가솔린 3.5 노블레스 11인승(2022),Gasoline,9.1,kgCO2/km,0.241546374
자동차,기아,카니발 가솔린 3.5 시그니처 9인승(2022),Gasoline,9.1,kgCO2/km,0.241546374
자동차,기아,카니발 가솔린 3.5 시그니처 11인승(2022),Gasoline,9.1,kgCO2/km,0.241546374
자동차,기아,카니발 스마트스트림 디젤 2.2 하이리무진 시그니처 7인승(2021),Diesel,11,kgCO2/km,0.24125088
자동차,기아,카니발 스마트스트림 디젤 2.2 하이리무진 시그니처 9인승(2021),Diesel,11.5,kgCO2/km,0.230761711
자동차,기아,카니발 스마트스트림 디젤 2.2 노블레스 7인승(2021),Diesel,12.6,kgCO2/km,0.210615848
자동차,기아,카니발 스마트스트림 디젤 2.2 시그니처 7인승(2021),Diesel,12.6,kgCO2/km,0.210615848
자동차,기아,카니발 스마트스트림 디젤 2.2 프레스티지 11인승(2021),Diesel,12.7,kgCO2/km,0.208957455
자동차,기아,카니발 스마트스트림 디젤 2.2 노블레스 11인승(2021),Diesel,12.7,kgCO2/km,0.208957455
자동차,기아,카니발 스마트스트림 디젤 2.2 시그니처 11인승(2021),Diesel,12.7,kgCO2/km,0.208957455
자동차,기아,카니발 스마트스트림 디젤 2.2 프레스티지 9인승(2021),Diesel,13.1,kgCO2/km,0.202577075
자동차,기아,카니발 스마트스트림 디젤 2.2 노블레스 9인승(2021),Diesel,13.1,kgCO2/km,0.202577075
자동차,기아,카니발 스마트스트림 디젤 2.2 시그니처 9인승(2021),Diesel,13.1,kgCO2/km,0.202577075
자동차,기아,카니발 스마트스트림 가솔린 3.5 하이리무진 시그니처 7인승(2021),Gasoline,8.4,kgCO2/km,0.261675238
자동차,기아,카니발 스마트스트림 가솔린 3.5 하이리무진 시그니처 9인승(2021),Gasoline,8.7,kgCO2/km,0.252651954
자동차,기아,카니발 스마트스트림 가솔린 3.5 노블레스 7인승(2021),Gasoline,8.9,kgCO2/km,0.246974382
자동차,기아,카니발 스마트스트림 가솔린 3.5 시그니처 7인승(2021),Gasoline,8.9,kgCO2/km,0.246974382
자동차,기아,카니발 스마트스트림 가솔린 3.5 프레스티지 9인승(2021),Gasoline,9.1,kgCO2/km,0.241546374
자동차,기아,카니발 스마트스트림 가솔린 3.5 프레스티지 11인승(2021),Gasoline,9.1,kgCO2/km,0.241546374
자동차,기아,카니발 스마트스트림 가솔린 3.5 노블레스 9인승(2021),Gasoline,9.1,kgCO2/km,0.241546374
자동차,기아,카니발 스마트스트림 가솔린 3.5 노블레스 11인승(2021),Gasoline,9.1,kgCO2/km,0.241546374
자동차,기아,카니발 스마트스트림 가솔린 3.5 시그니처 9인승(2021),Gasoline,9.1,kgCO2/km,0.241546374
자동차,기아,카니발 스마트스트림 가솔린 3.5 시그니처 11인승(2021),Gasoline,9.1,kgCO2/km,0.241546374
자동차,기아,카니발 2.2 디젤 하이리무진 9인승 럭셔리(2020),Diesel,10.3,kgCO2/km,0.257646571
자동차,기아,카니발 2.2 디젤 하이리무진 9인승 프레스티지(2020),Diesel,10.3,kgCO2/km,0.257646571
자동차,기아,카니발 2.2 디젤 하이리무진 9인승 노블레스 스페셜(2020),Diesel,10.3,kgCO2/km,0.257646571
자동차,기아,카니발 2.2 디젤 하이루프 9인승 프레스티지(2020),Diesel,10.3,kgCO2/km,0.257646571
자동차,기아,카니발 2.2 디젤 하이리무진 7인승 VIP(2020),Diesel,10.3,kgCO2/km,0.257646571
자동차,기아,카니발 2.2 디젤 하이리무진 7인승 프레지던트(2020),Diesel,10.3,kgCO2/km,0.257646571
자동차,기아,카니발 2.2 디젤 하이리무진 11인승 프레지던트(2020),Diesel,10.3,kgCO2/km,0.257646571
자동차,기아,카니발 2.2 디젤 아웃도어 9인승 프레스티지(2020),Diesel,10.3,kgCO2/km,0.257646571
자동차,기아,카니발 2.2 디젤 프레스티지 9인승(2020),Diesel,11.3,kgCO2/km,0.234845989
자동차,기아,카니발 2.2 디젤 노블레스 스페셜 9인승(2020),Diesel,11.3,kgCO2/km,0.234845989
자동차,기아,카니발 2.2 디젤 VIP 7인승(2020),Diesel,11.3,kgCO2/km,0.234845989
자동차,기아,카니발 2.2 디젤 프레지던트 7인승(2020),Diesel,11.3,kgCO2/km,0.234845989
자동차,기아,카니발 2.2 디젤 프레스티지 11인승(2020),Diesel,11.3,kgCO2/km,0.234845989
자동차,기아,카니발 2.2 디젤 럭셔리 9인승(2020),Diesel,11.4,kgCO2/km,0.232785937
자동차,기아,카니발 2.2 디젤 디럭스 11인승(2020),Diesel,11.4,kgCO2/km,0.232785937
자동차,기아,카니발 3.3 가솔린 하이루프 하이 9인승 노블레스 스페셜(2020),Gasoline,7.6,kgCO2/km,0.28922
자동차,기아,카니발 3.3 가솔린 하이리무진 9인승 노블레스 스페셜(2020),Gasoline,7.9,kgCO2/km,0.278236962
자동차,기아,카니발 3.3 가솔린 하이리무진 7인승 프레지던트(2020),Gasoline,7.9,kgCO2/km,0.278236962
자동차,기아,카니발 3.3 가솔린 프레스티지 9인승(2020),Gasoline,8.2,kgCO2/km,0.268057561
자동차,기아,카니발 3.3 가솔린 노블레스 스페셜 9인승(2020),Gasoline,8.2,kgCO2/km,0.268057561
자동차,기아,카니발 3.3 가솔린 VIP 7인승(2020),Gasoline,8.2,kgCO2/km,0.268057561
자동차,기아,카니발 3.3 가솔린 프레지던트 7인승(2020),Gasoline,8.2,kgCO2/km,0.268057561
자동차,기아,카니발 3.3 가솔린 프레스티지 11인승(2020),Gasoline,8.5,kgCO2/km,0.258596706
자동차,기아,카니발 2.2 디젤 하이리무진 9인승 럭셔리(2019),Diesel,10.3,kgCO2/km,0.257646571
자동차,기아,카니발 2.2 디젤 하이리무진 9인승 프레스티지(2019),Diesel,10.3,kgCO2/km,0.257646571
자동차,기아,카니발 2.2 디젤 하이리무진 9인승 프레스티지 하이루프(2019),Diesel,10.3,kgCO2/km,0.257646571
자동차,기아,카니발 2.2 디젤 하이리무진 9인승 노블레스 스페셜(2019),Diesel,10.3,kgCO2/km,0.257646571
자동차,기아,카니발 2.2 디젤 하이리무진 7인승 VIP(2019),Diesel,10.3,kgCO2/km,0.257646571
자동차,기아,카니발 2.2 디젤 7인승 하이리무진 프레지던트(2019),Diesel,10.3,kgCO2/km,0.257646571
자동차,기아,카니발 2.2 디젤 아웃도어 9인승 프레스티지(2019),Diesel,10.3,kgCO2/km,0.257646571
자동차,기아,카니발 2.2 디젤 하이리무진 11인승 프레스티지(2019),Diesel,10.3,kgCO2/km,0.257646571
자동차,기아,카니발 2.2 디젤 9인승 프레스티지(2019),Diesel,11.3,kgCO2/km,0.234845989
자동차,기아,카니발 2.2 디젤 9인승 노블레스(2019),Diesel,11.3,kgCO2/km,0.234845989
자동차,기아,카니발 2.2 디젤 9인승 노블레스 스페셜(2019),Diesel,11.3,kgCO2/km,0.234845989
자동차,기아,카니발 2.2 디젤 7인승 리무진 VIP(2019),Diesel,11.3,kgCO2/km,0.234845989
자동차,기아,카니발 2.2 디젤 7인승 리무진 프레지던트(2019),Diesel,11.3,kgCO2/km,0.234845989
자동차,기아,카니발 2.2 디젤 11인승 프레스티지(2019),Diesel,11.3,kgCO2/km,0.234845989
자동차,기아,카니발 2.2 디젤 9인승 럭셔리(2019),Diesel,11.4,kgCO2/km,0.232785937
자동차,기아,카니발 2.2 디젤 11인승 디럭스(2019),Diesel,11.4,kgCO2/km,0.232785937
자동차,기아,카니발 3.3 가솔린 하이리무진 9인승 노블레스 스페셜(2019),Gasoline,7.6,kgCO2/km,0.28922
자동차,기아,카니발 3.3 가솔린 7인승 하이리무진 프레지던트(2019),Gasoline,7.9,kgCO2/km,0.278236962
자동차,기아,카니발 3.3 가솔린 9인승 노블레스(2019),Gasoline,8.2,kgCO2/km,0.268057561
자동차,기아,카니발 3.3 가솔린 9인승 노블레스 스페셜(2019),Gasoline,8.2,kgCO2/km,0.268057561
자동차,기아,카니발 3.3 가솔린 7인승 리무진 프레지던트(2019),Gasoline,8.2,kgCO2/km,0.268057561
자동차,노블클라쎄,카니발 L9 디젤 노블레스 스페셜(2020),Diesel,10.3,kgCO2/km,0.257646571
자동차,노블클라쎄,카니발 T9 디젤 노블레스 스페셜(2020),Diesel,10.3,kgCO2/km,0.257646571
자동차,노블클라쎄,카니발 L9 가솔린 노블레스 스페셜(2020),Gasoline,7.6,kgCO2/km,0.28922
자동차,노블클라쎄,카니발 T9 가솔린 노블레스 스페셜(2020),Gasoline,8,kgCO2/km,0.274759
자동차,닛산,리프 S(2019),Electric,5.1,kgCO2/km,0.09008051
자동차,닛산,리프 SL(2019),Electric,5.1,kgCO2/km,0.09008051
자동차,닛산,맥시마 플래티넘(2019),Gasoline,9.4,kgCO2/km,0.233837447
자동차,닛산,알티마 2.0 터보(2019),Gasoline,12.2,kgCO2/km,0.180169836
자동차,닛산,알티마 2.5SL 테크(2019),Gasoline,12.8,kgCO2/km,0.171724375
자동차,닛산,알티마 2.5 스마트(2019),Gasoline,12.9,kgCO2/km,0.170393178
자동차,닛산,엑스트레일 2.5 4WD(2019),Gasoline,10.6,kgCO2/km,0.207365283
자동차,닛산,엑스트레일 2.5 4WD 테크(2019),Gasoline,10.6,kgCO2/km,0.207365283
자동차,닛산,엑스트레일 2.5 2WD 스마트(2019),Gasoline,11.1,kgCO2/km,0.198024505
자동차,대창모터스,다니고 14kW(2019),Electric,6.1,kgCO2/km,0.075313213
자동차,동풍소콘,펜곤 ix5 프리미엄(2019),Gasoline,9.8,kgCO2/km,0.224293061
자동차,람보르기니,아벤타도르 LP770-4 SVJ 로드스터(2019),Gasoline,4.4,kgCO2/km,0.499561818
자동차,람보르기니,아벤타도르 LP740-4 S 로드스터(2019),Gasoline,4.4,kgCO2/km,0.499561818
자동차,람보르기니,아벤타도르 LP770-4 SVJ(2019),Gasoline,4.5,kgCO2/km,0.488460444
자동차,람보르기니,우라칸 에보 스파이더(2019),Gasoline,5.8,kgCO2/km,0.378977931
자동차,람보르기니,우라칸 에보 스파이더 RWD(2019),Gasoline,5.8,kgCO2/km,0.378977931
자동차,람보르기니,우라칸 에보(2019),Gasoline,6,kgCO2/km,0.366345333
자동차,람보르기니,우라칸 에보 RWD(2019),Gasoline,6,kgCO2/km,0.366345333
자동차,람보르기니,우루스 V8(2019),Gasoline,6.3,kgCO2/km,0.348900317
자동차,랜드로버,디스커버리 D 250 S(2021),Diesel,10.8,kgCO2/km,0.245718489
자동차,랜드로버,디스커버리 D 250 SE(2021),Diesel,10.8,kgCO2/km,0.245718489
자동차,랜드로버,디스커버리 D 300 HSE(2021),Diesel,10.8,kgCO2/km,0.245718489
자동차,랜드로버,디스커버리 P 360 R-다이나믹 SE(2021),Gasoline,7.5,kgCO2/km,0.293076267
자동차,랜드로버,디스커버리 2.0 SD4 SE(2019),Diesel,8.9,kgCO2/km,0.298175245
자동차,랜드로버,디스커버리 3.0 SD6 SE(2019),Diesel,9.7,kgCO2/km,0.273583472
자동차,랜드로버,디스커버리 3.0 SD6 HSE(2019),Diesel,9.7,kgCO2/km,0.273583472
자동차,랜드로버,디스커버리 3.0 SD6 HSE 럭셔리(2019),Diesel,9.7,kgCO2/km,0.273583472
자동차,랜드로버,디스커버리 스포츠 D200 S(2022),Diesel,11.8,kgCO2/km,0.224894888
자동차,랜드로버,디스커버리 스포츠 P250 S(2022),Gasoline,8.2,kgCO2/km,0.268057561
자동차,랜드로버,디스커버리 스포츠 P250 SE(2022),Gasoline,8.2,kgCO2/km,0.268057561
자동차,랜드로버,디스커버리 스포츠 D200 S(2021),Diesel,11.8,kgCO2/km,0.224894888
자동차,랜드로버,디스커버리 스포츠 P250 S(2021),Gasoline,8.2,kgCO2/km,0.268057561
자동차,랜드로버,디스커버리 스포츠 P250 SE(2021),Gasoline,8.2,kgCO2/km,0.268057561
자동차,랜드로버,디스커버리 스포츠 D150 S(2020),Diesel,11.4,kgCO2/km,0.232785937
자동차,랜드로버,디스커버리 스포츠 D180 S(2020),Diesel,11.5,kgCO2/km,0.230761711
자동차,랜드로버,디스커버리 스포츠 D180 SE(2020),Diesel,11.5,kgCO2/km,0.230761711
자동차,랜드로버,디스커버리 스포츠 P250 SE(2020),Gasoline,8.2,kgCO2/km,0.268057561
자동차,랜드로버,디스커버리 스포츠 2.0 TD4 150PS SE(2019),Diesel,10.3,kgCO2/km,0.257646571
자동차,랜드로버,디스커버리 스포츠 2.0 TD4 180PS SE(2019),Diesel,12.1,kgCO2/km,0.219318982
자동차,랜드로버,디스커버리 스포츠 2.0 TD4 180PS HSE 럭셔리(2019),Diesel,12.1,kgCO2/km,0.219318982
자동차,랜드로버,디펜더 110 D250 S(2022),Diesel,9.8,kgCO2/km,0.270791804
자동차,랜드로버,디펜더 110 D250 SE(2022),Diesel,9.8,kgCO2/km,0.270791804
자동차,랜드로버,디펜더 110 D300 HSE(2022),Diesel,9.8,kgCO2/km,0.270791804
자동차,랜드로버,디펜더 90 D250 S(2022),Diesel,10.2,kgCO2/km,0.260172518
자동차,랜드로버,디펜더 90 D250 SE(2022),Diesel,10.2,kgCO2/km,0.260172518
자동차,랜드로버,디펜더 110 P300 X-다이내믹 SE(2022),Gasoline,7.6,kgCO2/km,0.28922
자동차,랜드로버,디펜더 D240 SE(2020),Diesel,9.1,kgCO2/km,0.291621943
자동차,랜드로버,디펜더 D240 S(2020),Diesel,9.6,kgCO2/km,0.2764333
자동차,랜드로버,디펜더 D240 런치 에디션(2020),Diesel,9.6,kgCO2/km,0.2764333
자동차,랜드로버,레인지로버 D350 보그 SE(2022),Diesel,9.5,kgCO2/km,0.279343124
자동차,랜드로버,레인지로버 D350 오토바이오그래피(2022),Diesel,9.5,kgCO2/km,0.279343124
